test_id,test_name,model,carrier,family_id,probe_class,rep,pass,is_infra_error,expected_result
340,QS085A,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,1,0,0,TRUE
340,QS085A,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,2,0,0,TRUE
340,QS085A,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,3,0,0,TRUE
340,QS085A,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,4,0,0,TRUE
340,QS085A,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,5,0,0,TRUE
340,QS085A,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,6,0,0,TRUE
341,QS086B,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,1,1,0,FALSE
341,QS086B,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,2,1,0,FALSE
341,QS086B,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,3,1,0,FALSE
341,QS086B,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,4,1,0,FALSE
341,QS086B,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,5,1,0,FALSE
341,QS086B,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,6,1,0,FALSE
342,QS087C,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,1,1,0,TRUE
342,QS087C,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,2,1,0,TRUE
342,QS087C,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,3,1,0,TRUE
342,QS087C,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,4,1,0,TRUE
342,QS087C,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,5,1,0,TRUE
342,QS087C,google/gemma-4-e2b,neutral_control,QS-EA10,quant-scope,6,1,0,TRUE
343,QS088A,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,1,1,0,TRUE
343,QS088A,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,2,1,0,TRUE
343,QS088A,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,3,1,0,TRUE
343,QS088A,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,4,1,0,TRUE
343,QS088A,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,5,1,0,TRUE
343,QS088A,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,6,1,0,TRUE
344,QS089B,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,1,1,0,FALSE
344,QS089B,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,2,1,0,FALSE
344,QS089B,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,3,1,0,FALSE
344,QS089B,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,4,1,0,FALSE
344,QS089B,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,5,1,0,FALSE
344,QS089B,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,6,1,0,FALSE
345,QS090C,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,1,1,0,TRUE
345,QS090C,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,2,1,0,TRUE
345,QS090C,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,3,1,0,TRUE
345,QS090C,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,4,1,0,TRUE
345,QS090C,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,5,1,0,TRUE
345,QS090C,google/gemma-4-e2b,neutral_control,QS-EA11,quant-scope,6,1,0,TRUE
346,QS091A,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,1,1,0,TRUE
346,QS091A,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,2,1,0,TRUE
346,QS091A,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,3,1,0,TRUE
346,QS091A,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,4,1,0,TRUE
346,QS091A,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,5,1,0,TRUE
346,QS091A,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,6,1,0,TRUE
347,QS092B,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,1,0,0,FALSE
347,QS092B,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,2,0,0,FALSE
347,QS092B,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,3,0,0,FALSE
347,QS092B,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,4,0,0,FALSE
347,QS092B,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,5,0,0,FALSE
347,QS092B,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,6,0,0,FALSE
348,QS093C,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,1,1,0,TRUE
348,QS093C,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,2,1,0,TRUE
348,QS093C,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,3,1,0,TRUE
348,QS093C,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,4,1,0,TRUE
348,QS093C,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,5,1,0,TRUE
348,QS093C,google/gemma-4-e2b,neutral_control,QS-EA12,quant-scope,6,1,0,TRUE
349,QS094A,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,1,0,0,TRUE
349,QS094A,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,2,0,0,TRUE
349,QS094A,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,3,0,0,TRUE
349,QS094A,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,4,0,0,TRUE
349,QS094A,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,5,0,0,TRUE
349,QS094A,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,6,0,0,TRUE
350,QS095B,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,1,0,0,FALSE
350,QS095B,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,2,1,0,FALSE
350,QS095B,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,3,0,0,FALSE
350,QS095B,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,4,1,0,FALSE
350,QS095B,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,5,0,0,FALSE
350,QS095B,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,6,1,0,FALSE
351,QS096C,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,1,1,0,TRUE
351,QS096C,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,2,1,0,TRUE
351,QS096C,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,3,1,0,TRUE
351,QS096C,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,4,1,0,TRUE
351,QS096C,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,5,1,0,TRUE
351,QS096C,google/gemma-4-e2b,neutral_control,QS-EA13,quant-scope,6,1,0,TRUE
352,QS097A,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,1,1,0,TRUE
352,QS097A,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,2,1,0,TRUE
352,QS097A,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,3,1,0,TRUE
352,QS097A,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,4,1,0,TRUE
352,QS097A,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,5,1,0,TRUE
352,QS097A,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,6,1,0,TRUE
353,QS098B,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,1,0,0,FALSE
353,QS098B,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,2,0,0,FALSE
353,QS098B,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,3,0,0,FALSE
353,QS098B,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,4,0,0,FALSE
353,QS098B,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,5,0,0,FALSE
353,QS098B,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,6,0,0,FALSE
354,QS099C,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,1,1,0,TRUE
354,QS099C,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,2,1,0,TRUE
354,QS099C,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,3,1,0,TRUE
354,QS099C,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,4,1,0,TRUE
354,QS099C,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,5,1,0,TRUE
354,QS099C,google/gemma-4-e2b,neutral_control,QS-EA14,quant-scope,6,1,0,TRUE
355,QS100A,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,1,0,0,TRUE
355,QS100A,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,2,0,0,TRUE
355,QS100A,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,3,0,0,TRUE
355,QS100A,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,4,0,0,TRUE
355,QS100A,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,5,0,0,TRUE
355,QS100A,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,6,0,0,TRUE
356,QS101B,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,1,0,0,FALSE
356,QS101B,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,2,0,0,FALSE
356,QS101B,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,3,0,0,FALSE
356,QS101B,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,4,0,0,FALSE
356,QS101B,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,5,0,0,FALSE
356,QS101B,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,6,0,0,FALSE
357,QS102C,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,1,1,0,TRUE
357,QS102C,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,2,1,0,TRUE
357,QS102C,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,3,1,0,TRUE
357,QS102C,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,4,1,0,TRUE
357,QS102C,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,5,1,0,TRUE
357,QS102C,google/gemma-4-e2b,neutral_control,QS-EA15,quant-scope,6,1,0,TRUE
358,QS103A,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,1,0,0,TRUE
358,QS103A,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,2,0,0,TRUE
358,QS103A,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,3,0,0,TRUE
358,QS103A,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,4,0,0,TRUE
358,QS103A,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,5,0,0,TRUE
358,QS103A,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,6,0,0,TRUE
359,QS104B,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,1,0,0,FALSE
359,QS104B,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,2,0,0,FALSE
359,QS104B,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,3,0,0,FALSE
359,QS104B,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,4,0,0,FALSE
359,QS104B,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,5,0,0,FALSE
359,QS104B,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,6,0,0,FALSE
360,QS105C,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,1,1,0,TRUE
360,QS105C,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,2,1,0,TRUE
360,QS105C,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,3,1,0,TRUE
360,QS105C,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,4,1,0,TRUE
360,QS105C,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,5,1,0,TRUE
360,QS105C,google/gemma-4-e2b,neutral_control,QS-EA16,quant-scope,6,1,0,TRUE
361,QS106A,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,1,0,0,TRUE
361,QS106A,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,2,0,0,TRUE
361,QS106A,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,3,0,0,TRUE
361,QS106A,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,4,0,0,TRUE
361,QS106A,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,5,0,0,TRUE
361,QS106A,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,6,0,0,TRUE
362,QS107B,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,1,0,0,FALSE
362,QS107B,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,2,0,0,FALSE
362,QS107B,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,3,0,0,FALSE
362,QS107B,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,4,0,0,FALSE
362,QS107B,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,5,0,0,FALSE
362,QS107B,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,6,0,0,FALSE
363,QS108C,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,1,1,0,TRUE
363,QS108C,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,2,1,0,TRUE
363,QS108C,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,3,1,0,TRUE
363,QS108C,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,4,1,0,TRUE
363,QS108C,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,5,1,0,TRUE
363,QS108C,google/gemma-4-e2b,neutral_control,QS-EA17,quant-scope,6,1,0,TRUE
364,QS109A,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,1,1,0,TRUE
364,QS109A,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,2,1,0,TRUE
364,QS109A,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,3,1,0,TRUE
364,QS109A,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,4,1,0,TRUE
364,QS109A,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,5,1,0,TRUE
364,QS109A,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,6,1,0,TRUE
365,QS110B,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,1,1,0,FALSE
365,QS110B,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,2,1,0,FALSE
365,QS110B,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,3,1,0,FALSE
365,QS110B,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,4,1,0,FALSE
365,QS110B,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,5,1,0,FALSE
365,QS110B,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,6,1,0,FALSE
366,QS111C,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,1,1,0,TRUE
366,QS111C,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,2,1,0,TRUE
366,QS111C,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,3,1,0,TRUE
366,QS111C,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,4,1,0,TRUE
366,QS111C,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,5,1,0,TRUE
366,QS111C,google/gemma-4-e2b,neutral_control,QS-EA18,quant-scope,6,1,0,TRUE
367,QS112A,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,1,0,0,TRUE
367,QS112A,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,2,0,0,TRUE
367,QS112A,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,3,0,0,TRUE
367,QS112A,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,4,0,0,TRUE
367,QS112A,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,5,0,0,TRUE
367,QS112A,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,6,0,0,TRUE
368,QS113B,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,1,0,0,FALSE
368,QS113B,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,2,0,0,FALSE
368,QS113B,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,3,0,0,FALSE
368,QS113B,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,4,0,0,FALSE
368,QS113B,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,5,0,0,FALSE
368,QS113B,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,6,0,0,FALSE
369,QS114C,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,1,1,0,TRUE
369,QS114C,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,2,1,0,TRUE
369,QS114C,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,3,1,0,TRUE
369,QS114C,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,4,1,0,TRUE
369,QS114C,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,5,1,0,TRUE
369,QS114C,google/gemma-4-e2b,neutral_control,QS-EA19,quant-scope,6,1,0,TRUE
370,QS115A,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,1,1,0,TRUE
370,QS115A,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,2,1,0,TRUE
370,QS115A,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,3,1,0,TRUE
370,QS115A,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,4,1,0,TRUE
370,QS115A,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,5,1,0,TRUE
370,QS115A,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,6,1,0,TRUE
371,QS116B,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,1,1,0,FALSE
371,QS116B,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,2,1,0,FALSE
371,QS116B,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,3,1,0,FALSE
371,QS116B,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,4,1,0,FALSE
371,QS116B,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,5,1,0,FALSE
371,QS116B,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,6,1,0,FALSE
372,QS117C,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,1,0,0,TRUE
372,QS117C,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,2,0,0,TRUE
372,QS117C,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,3,0,0,TRUE
372,QS117C,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,4,0,0,TRUE
372,QS117C,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,5,0,0,TRUE
372,QS117C,google/gemma-4-e2b,neutral_control,QS-EA20,quant-scope,6,0,0,TRUE
373,QS118A,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,1,0,0,FALSE
373,QS118A,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,2,0,0,FALSE
373,QS118A,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,3,0,0,FALSE
373,QS118A,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,4,0,0,FALSE
373,QS118A,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,5,0,0,FALSE
373,QS118A,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,6,0,0,FALSE
374,QS119B,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,1,1,0,FALSE
374,QS119B,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,2,1,0,FALSE
374,QS119B,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,3,1,0,FALSE
374,QS119B,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,4,1,0,FALSE
374,QS119B,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,5,1,0,FALSE
374,QS119B,google/gemma-4-e2b,neutral_control,QS-NEG01,quant-scope,6,1,0,FALSE
375,QS120A,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,1,0,0,FALSE
375,QS120A,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,2,0,0,FALSE
375,QS120A,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,3,0,0,FALSE
375,QS120A,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,4,0,0,FALSE
375,QS120A,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,5,0,0,FALSE
375,QS120A,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,6,0,0,FALSE
376,QS121B,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,1,0,0,FALSE
376,QS121B,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,2,0,0,FALSE
376,QS121B,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,3,0,0,FALSE
376,QS121B,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,4,0,0,FALSE
376,QS121B,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,5,0,0,FALSE
376,QS121B,google/gemma-4-e2b,neutral_control,QS-NEG02,quant-scope,6,0,0,FALSE
377,QS122A,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,1,0,0,FALSE
377,QS122A,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,2,0,0,FALSE
377,QS122A,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,3,0,0,FALSE
377,QS122A,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,4,0,0,FALSE
377,QS122A,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,5,0,0,FALSE
377,QS122A,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,6,0,0,FALSE
378,QS123B,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,1,0,0,FALSE
378,QS123B,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,2,0,0,FALSE
378,QS123B,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,3,0,0,FALSE
378,QS123B,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,4,0,0,FALSE
378,QS123B,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,5,0,0,FALSE
378,QS123B,google/gemma-4-e2b,neutral_control,QS-NEG03,quant-scope,6,0,0,FALSE
379,QS124A,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,1,0,0,FALSE
379,QS124A,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,2,0,0,FALSE
379,QS124A,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,3,0,0,FALSE
379,QS124A,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,4,0,0,FALSE
379,QS124A,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,5,0,0,FALSE
379,QS124A,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,6,0,0,FALSE
380,QS125B,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,1,1,0,FALSE
380,QS125B,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,2,1,0,FALSE
380,QS125B,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,3,1,0,FALSE
380,QS125B,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,4,1,0,FALSE
380,QS125B,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,5,1,0,FALSE
380,QS125B,google/gemma-4-e2b,neutral_control,QS-NEG04,quant-scope,6,1,0,FALSE
381,DF001A,google/gemma-4-e2b,neutral_control,DF-01,defeasible,1,1,0,HOLDS
381,DF001A,google/gemma-4-e2b,neutral_control,DF-01,defeasible,2,1,0,HOLDS
381,DF001A,google/gemma-4-e2b,neutral_control,DF-01,defeasible,3,1,0,HOLDS
381,DF001A,google/gemma-4-e2b,neutral_control,DF-01,defeasible,4,1,0,HOLDS
381,DF001A,google/gemma-4-e2b,neutral_control,DF-01,defeasible,5,1,0,HOLDS
381,DF001A,google/gemma-4-e2b,neutral_control,DF-01,defeasible,6,1,0,HOLDS
382,DF001B,google/gemma-4-e2b,neutral_control,DF-01,defeasible,1,1,0,DEFEATED
382,DF001B,google/gemma-4-e2b,neutral_control,DF-01,defeasible,2,1,0,DEFEATED
382,DF001B,google/gemma-4-e2b,neutral_control,DF-01,defeasible,3,1,0,DEFEATED
382,DF001B,google/gemma-4-e2b,neutral_control,DF-01,defeasible,4,1,0,DEFEATED
382,DF001B,google/gemma-4-e2b,neutral_control,DF-01,defeasible,5,1,0,DEFEATED
382,DF001B,google/gemma-4-e2b,neutral_control,DF-01,defeasible,6,1,0,DEFEATED
383,DF001C,google/gemma-4-e2b,neutral_control,DF-01,defeasible,1,1,0,HOLDS
383,DF001C,google/gemma-4-e2b,neutral_control,DF-01,defeasible,2,1,0,HOLDS
383,DF001C,google/gemma-4-e2b,neutral_control,DF-01,defeasible,3,1,0,HOLDS
383,DF001C,google/gemma-4-e2b,neutral_control,DF-01,defeasible,4,1,0,HOLDS
383,DF001C,google/gemma-4-e2b,neutral_control,DF-01,defeasible,5,1,0,HOLDS
383,DF001C,google/gemma-4-e2b,neutral_control,DF-01,defeasible,6,1,0,HOLDS
384,DF002A,google/gemma-4-e2b,neutral_control,DF-02,defeasible,1,1,0,HOLDS
384,DF002A,google/gemma-4-e2b,neutral_control,DF-02,defeasible,2,1,0,HOLDS
384,DF002A,google/gemma-4-e2b,neutral_control,DF-02,defeasible,3,1,0,HOLDS
384,DF002A,google/gemma-4-e2b,neutral_control,DF-02,defeasible,4,1,0,HOLDS
384,DF002A,google/gemma-4-e2b,neutral_control,DF-02,defeasible,5,1,0,HOLDS
384,DF002A,google/gemma-4-e2b,neutral_control,DF-02,defeasible,6,1,0,HOLDS
385,DF002B,google/gemma-4-e2b,neutral_control,DF-02,defeasible,1,1,0,DEFEATED
385,DF002B,google/gemma-4-e2b,neutral_control,DF-02,defeasible,2,1,0,DEFEATED
385,DF002B,google/gemma-4-e2b,neutral_control,DF-02,defeasible,3,1,0,DEFEATED
385,DF002B,google/gemma-4-e2b,neutral_control,DF-02,defeasible,4,1,0,DEFEATED
385,DF002B,google/gemma-4-e2b,neutral_control,DF-02,defeasible,5,1,0,DEFEATED
385,DF002B,google/gemma-4-e2b,neutral_control,DF-02,defeasible,6,1,0,DEFEATED
386,DF002C,google/gemma-4-e2b,neutral_control,DF-02,defeasible,1,1,0,HOLDS
386,DF002C,google/gemma-4-e2b,neutral_control,DF-02,defeasible,2,1,0,HOLDS
386,DF002C,google/gemma-4-e2b,neutral_control,DF-02,defeasible,3,1,0,HOLDS
386,DF002C,google/gemma-4-e2b,neutral_control,DF-02,defeasible,4,1,0,HOLDS
386,DF002C,google/gemma-4-e2b,neutral_control,DF-02,defeasible,5,1,0,HOLDS
386,DF002C,google/gemma-4-e2b,neutral_control,DF-02,defeasible,6,1,0,HOLDS
387,DF003A,google/gemma-4-e2b,neutral_control,DF-03,defeasible,1,1,0,HOLDS
387,DF003A,google/gemma-4-e2b,neutral_control,DF-03,defeasible,2,1,0,HOLDS
387,DF003A,google/gemma-4-e2b,neutral_control,DF-03,defeasible,3,1,0,HOLDS
